Sample,X,Y,Z
768,0.2795,-0.3503,0.9506
769,0.3304,-0.4614,1.0121
770,0.2749,-0.3786,1.0334
771,0.1946,-0.2275,1.0405
772,-0.0512,0.0825,1.1191
773,-0.1937,0.2311,1.1468
774,-0.2253,0.2184,1.1523
775,-0.1772,0.0990,1.1614
776,0.0105,-0.1120,1.2145
777,0.1367,-0.3099,1.3289
778,0.1180,-0.2620,1.2288
779,-0.0090,-0.1656,1.1406
780,-0.0922,-0.0981,0.9946
781,-0.1453,-0.0641,0.8630
782,-0.0098,-0.4214,0.9910
783,0.3175,-0.7363,1.0109
784,0.1909,-0.5601,1.0314
785,0.0848,-0.2621,0.9196
786,-0.2247,0.0240,1.0603
787,-0.3755,0.2377,1.0999
788,-0.4202,0.2898,1.0176
789,-0.1713,0.0457,0.9653
790,0.0335,-0.1550,1.0725
791,0.1658,-0.3073,1.1192
792,0.1080,-0.1172,1.0334
793,-0.1464,0.1428,0.8809
794,-0.1777,0.1816,0.8718
795,-0.2133,0.1120,0.9084
796,0.0993,-0.2043,1.0361
797,0.2363,-0.2723,1.1404
798,0.0902,-0.1106,1.2244
799,0.0483,0.0466,1.0925
800,-0.1338,0.2299,1.1223
801,-0.1750,0.1383,1.1812
802,0.0583,-0.1702,1.2829
803,0.0881,-0.3067,1.2825
804,0.3553,-0.4221,1.1528
805,0.1555,-0.2297,1.1591
806,0.1567,-0.2375,0.9564
807,-0.0892,0.0021,0.9937
808,-0.2071,-0.0029,0.8797
809,0.0925,-0.4130,1.0969
810,0.3033,-0.5626,1.1125
811,0.1873,-0.2933,1.1038
812,0.0097,0.0600,0.9190
813,-0.3201,0.4617,0.9199
814,-0.3418,0.3865,0.9729
815,-0.1166,0.0719,1.0483
816,0.1862,-0.2424,1.1628
817,0.3729,-0.4602,1.2322
818,0.2245,-0.3248,1.1651
819,-0.0002,-0.0632,0.8974
820,-0.2136,0.0927,0.9904
821,-0.1819,-0.0355,0.8392
822,-0.0601,-0.2870,1.0395
823,0.1484,-0.4758,1.0082
824,0.0169,-0.2737,1.0767
825,-0.1337,-0.0094,0.9870
826,-0.3328,0.2411,1.0462
827,-0.3310,0.1942,1.1456
828,-0.2487,0.1232,1.1839
829,-0.1336,-0.0550,1.3004
830,0.0437,-0.2166,1.2097
831,0.1086,-0.2590,1.1902
832,0.0486,-0.2653,1.1429
833,0.0088,-0.2725,1.0662
834,0.0274,-0.2576,0.9750
835,-0.1177,-0.1104,0.9011
836,-0.0848,-0.0436,0.8979
837,-0.0583,-0.0956,0.8768
838,0.1052,-0.1565,0.9290
839,-0.1196,0.0783,1.0054
840,-0.0143,-0.0459,0.9727
841,0.0334,-0.0796,1.1677
842,0.0264,-0.1064,1.1492
843,0.1467,-0.1514,1.1670
844,0.1066,-0.1028,0.9713
845,0.1752,-0.1898,1.0480
846,0.0303,-0.1509,1.0234
847,0.1909,-0.4275,1.1307
848,0.2462,-0.4391,1.2425
849,-0.0042,-0.0229,1.1089
850,-0.1264,0.2256,1.0994
851,-0.1552,0.2661,1.0305
852,-0.0809,0.1453,1.1355
853,-0.0698,-0.0353,1.1918
854,0.1011,-0.2446,1.2363
855,0.2072,-0.3833,1.2571
856,0.1667,-0.3357,1.2218
857,-0.0387,-0.0244,1.0295
858,-0.2565,0.1439,0.7788
859,-0.2566,0.0070,0.8362
860,0.0068,-0.4244,0.9871
861,0.2388,-0.6978,1.0385
862,0.1071,-0.4294,1.0056
863,-0.1237,-0.0370,0.9338
864,-0.3933,0.3089,0.9037
865,-0.4129,0.3232,0.8311
866,-0.2465,0.1795,0.8939
867,-0.0278,-0.1023,1.0366
868,0.4040,-0.4869,1.2086
869,0.2076,-0.2166,1.2254
870,-0.1209,0.1465,1.0237
871,-0.2690,0.2520,0.9761
872,-0.2745,0.1221,1.0476
873,0.0917,-0.3738,1.2441
874,0.2521,-0.4502,1.3503
875,0.1177,-0.1851,1.1669
876,-0.1151,0.1384,1.0302
877,-0.2874,0.2702,1.0995
878,-0.1140,-0.0906,1.2056
879,0.1633,-0.3962,1.2195
880,0.2772,-0.5349,1.2410
881,0.2772,-0.5349,1.2410
882,0.3511,-0.4855,1.1817
883,0.0446,-0.0917,0.9670
884,-0.2161,0.1553,0.8703
885,-0.1832,0.0849,0.8052
886,0.0673,-0.3348,1.0026
887,0.3887,-0.5842,1.0070
888,0.1576,-0.1648,0.9961
889,-0.1029,0.0951,0.9819
890,-0.1538,0.2861,0.8610
891,-0.2776,0.4333,0.9857
892,-0.1068,0.1550,0.9808
893,0.1964,-0.1905,1.1604
894,0.2496,-0.2969,1.2770
895,0.2204,-0.3130,1.2713
896,-0.0400,-0.0392,1.1045
897,-0.2410,0.1677,0.9586
898,-0.1684,-0.0544,0.9816
899,0.0345,-0.3972,1.1395
900,0.0920,-0.3063,1.1146
901,-0.1326,-0.0231,1.0189
902,-0.2258,0.0571,1.0905
903,-0.2393,0.0585,1.0925
904,-0.3656,0.1462,1.1533
905,-0.0525,-0.2012,1.1153
906,0.2410,-0.5430,1.3502
907,0.2067,-0.4047,1.2457
908,-0.0748,0.0548,0.8748
909,-0.2375,0.1525,0.7437
910,-0.0515,-0.2310,0.9161
911,0.1424,-0.4867,1.0246
912,0.2274,-0.3880,0.8997
913,0.0192,-0.1808,0.9698
914,-0.1281,0.0922,0.9720
915,-0.2222,0.2983,1.0306
916,-0.1742,0.3498,0.9369
917,-0.0636,0.1700,1.0499
918,0.1523,-0.1226,1.1827
919,0.1807,-0.2735,1.3840
920,0.2003,-0.3489,1.3541
921,0.1100,-0.2326,1.2300
922,0.1106,-0.1005,0.9957
923,0.0706,-0.0327,0.9937
924,-0.0327,-0.0253,0.9558
925,0.0068,-0.1782,1.0029
926,0.0680,-0.2305,1.0525
927,0.0407,-0.1387,1.1324
928,0.0932,-0.0311,1.1095
929,-0.0470,0.1318,1.1028
930,-0.1619,0.1848,1.0607
931,-0.2309,0.1116,1.0834
932,0.0248,-0.2772,1.1234
933,0.2491,-0.5018,1.1746
934,0.2050,-0.3805,1.0099
935,0.0094,-0.1626,0.9316
936,-0.0475,-0.1140,0.8361
937,-0.1992,-0.0771,0.9677
938,-0.2238,-0.1164,0.9564
939,0.0483,-0.3956,1.0449
940,0.1472,-0.4224,1.2578
941,0.0603,-0.1799,1.1545
942,-0.1028,0.1407,1.0251
943,-0.2726,0.3049,0.9225
944,-0.2625,0.1876,1.0510
945,-0.1788,0.0346,1.0638
946,0.1589,-0.3197,1.1896
947,0.3016,-0.4786,1.3292
948,0.2011,-0.2700,1.1821
949,-0.0905,0.2441,0.9438
950,-0.3716,0.5023,0.7927
951,-0.3016,0.3168,0.9539
952,-0.0786,0.0241,1.0187
953,0.2805,-0.3538,1.2066
954,0.3235,-0.3632,1.2336
955,0.0396,-0.0950,1.1855
956,-0.0944,0.1638,0.9536
957,-0.3756,0.3740,0.8948
958,-0.1537,-0.0059,0.9316
959,0.2525,-0.5436,1.1132
960,0.4158,-0.6331,1.1076
961,0.1709,-0.4008,0.9521
962,-0.0848,-0.1245,0.9879
963,-0.2939,0.1255,0.8671
964,-0.2458,-0.0974,1.0964
965,0.0473,-0.4910,1.2565
966,0.2381,-0.4902,1.2715
967,0.0618,-0.1478,1.1608
968,0.0573,-0.1147,1.0568
969,-0.1154,0.0390,1.1846
970,-0.1686,0.0241,1.0601
971,0.0469,-0.2759,1.2319
972,0.3111,-0.4149,1.1840
973,0.2661,-0.2966,1.1320
974,0.0438,-0.0468,0.9662
975,-0.0770,0.1736,0.6464
976,-0.2341,0.1354,0.8776
977,-0.0563,-0.1780,0.9402
978,0.1653,-0.2908,1.1399
979,-0.0568,0.0260,1.0649
980,-0.1170,0.1562,1.0619
981,-0.0566,0.1616,1.0288
982,-0.0302,0.2461,0.8731
983,-0.1520,0.2000,1.0173
984,0.0098,-0.1333,1.0586
985,0.1694,-0.3476,1.2894
986,0.0617,-0.2058,1.2047
987,-0.0393,-0.0021,1.0767
988,-0.0878,0.0493,1.0093
989,-0.1965,0.0644,1.0839
990,-0.2319,0.0366,1.0510
991,-0.0762,-0.1509,1.1751
992,0.1202,-0.2495,1.2477
993,0.0738,-0.1011,1.1914
994,-0.0137,0.1017,1.1190
995,-0.1544,0.2040,0.9584
996,-0.1310,0.1111,0.9736
997,-0.0048,-0.1760,1.0255
998,0.3025,-0.5613,1.1740
999,0.4222,-0.7061,1.1516
Rate 1610, overflows 0
