Sample,X,Y,Z
766,0.1477,-0.4415,1.2986
767,0.1550,-0.2805,1.1309
768,-0.0211,0.0515,0.9890
769,-0.1367,0.2109,0.8257
770,0.0436,-0.0448,0.9319
771,0.2705,-0.3275,1.0452
772,0.4266,-0.4406,1.0679
773,0.2776,-0.3592,1.1581
774,-0.0987,0.0656,1.0461
775,-0.3611,0.2300,1.0468
776,-0.2822,0.0529,1.0703
777,-0.2070,-0.0666,1.0930
778,-0.0388,-0.3447,1.1949
779,0.0626,-0.3841,1.2542
780,-0.0014,-0.1899,1.0908
781,-0.2058,0.1445,0.9779
782,-0.2832,0.2429,0.8300
783,-0.0798,0.0070,0.9425
784,0.1539,-0.1367,0.9390
785,0.2482,-0.3270,1.0060
786,0.2656,-0.3795,1.1370
787,-0.0917,0.0213,1.0085
788,-0.2516,0.1901,0.9944
789,-0.3055,0.0992,1.0398
790,-0.2410,-0.0967,1.1887
791,-0.0476,-0.3132,1.2043
792,0.0020,-0.2930,1.1944
793,0.0579,-0.2166,1.0781
794,0.0139,-0.0557,1.0693
795,-0.0585,0.1450,0.8400
796,-0.0790,0.1343,0.9082
797,0.0535,-0.0035,0.9667
798,0.2255,-0.2547,1.0112
799,0.3151,-0.3743,1.1133
800,0.1243,-0.2581,1.1219
801,-0.0526,-0.1633,1.1609
802,-0.2352,-0.0483,1.2101
803,-0.2214,-0.0880,1.2266
804,-0.1187,-0.2071,1.2664
805,0.0102,-0.2427,1.1505
806,0.1412,-0.3076,1.0970
807,0.2949,-0.3109,0.9154
808,0.2060,-0.0641,0.9180
809,0.1608,0.0669,0.8167
810,0.0183,0.2089,0.9011
811,-0.1724,0.2306,0.9404
812,-0.0388,-0.0295,1.0816
813,0.0947,-0.2927,1.1638
814,0.1413,-0.3408,1.2371
815,-0.0941,-0.1052,1.2495
816,-0.2905,0.1144,1.1408
817,-0.4016,0.2698,1.0196
818,-0.3220,0.1832,0.9630
819,-0.0830,-0.0828,1.0357
820,0.2318,-0.3478,1.0190
821,0.3779,-0.5612,1.1534
822,0.2726,-0.3319,1.0287
823,-0.0390,0.1095,0.9070
824,-0.2012,0.2714,0.8201
825,-0.2568,0.0557,1.0247
826,-0.1513,-0.1551,1.1289
827,0.0557,-0.4617,1.1940
828,0.2045,-0.6026,1.3373
829,0.0649,-0.3163,1.2318
830,-0.2710,0.2003,1.0918
831,-0.2952,0.3334,0.8684
832,-0.1577,0.1661,0.9337
833,0.0703,-0.0989,0.9384
834,0.4871,-0.5309,1.0114
835,0.5803,-0.5974,1.1077
836,0.2146,-0.1548,1.0817
837,-0.1725,0.1973,1.0421
838,-0.3537,0.3220,0.9795
839,-0.3981,0.0946,1.1786
840,-0.1548,-0.1885,1.2391
841,0.2069,-0.6431,1.3510
842,0.3151,-0.6343,1.3914
843,0.0045,-0.1057,1.0085
844,-0.2420,0.3989,0.7636
845,-0.1982,0.3529,0.6728
846,0.0754,0.0082,0.8763
847,0.1423,-0.1631,0.9458
848,0.3079,-0.3489,1.0482
849,0.2838,-0.4006,1.1863
850,-0.0208,-0.0562,1.2352
851,-0.4266,0.3311,1.0831
852,-0.3553,0.1938,0.9920
853,-0.2698,0.0449,1.0606
854,-0.0054,-0.2877,1.1506
855,0.3073,-0.6290,1.2704
856,0.2578,-0.4678,1.1763
857,0.0476,-0.0798,0.9765
858,-0.1663,0.1964,0.8750
859,-0.1006,0.0374,0.9063
860,0.0938,-0.1350,0.9503
861,0.2234,-0.3571,1.0324
862,0.3667,-0.5121,1.1573
863,0.0816,-0.1586,1.1644
864,-0.3243,0.2809,1.0585
865,-0.4380,0.2983,1.0460
866,-0.2422,0.0670,1.1573
867,-0.0320,-0.1105,1.1564
868,0.1502,-0.3071,1.1431
869,0.2138,-0.3500,1.2456
870,0.0259,-0.1027,1.0842
871,-0.0916,0.1299,0.9471
872,-0.1008,0.0421,0.9716
873,0.1216,-0.1830,0.9772
874,0.1232,-0.2560,1.0231
875,0.0720,-0.2178,0.9561
876,-0.1518,-0.0735,1.0362
877,-0.2520,0.0584,0.9873
878,-0.2383,0.0426,1.0464
879,-0.1891,-0.0609,1.0679
880,0.0497,-0.2234,1.0273
881,0.2109,-0.3292,1.1236
882,0.1897,-0.2197,1.0668
883,0.0128,0.0377,0.9990
884,-0.0895,0.1436,0.9994
885,0.0078,-0.0419,1.0812
886,0.1765,-0.3122,1.2058
887,0.2083,-0.3268,1.2070
888,0.1113,-0.2217,1.1138
889,-0.0566,-0.0811,1.0844
890,-0.1837,0.0070,1.0773
891,-0.0853,-0.0605,1.0358
892,0.0175,-0.0515,1.0052
893,0.0469,-0.1404,1.1069
894,0.0219,-0.1504,1.1427
895,-0.1305,0.0402,1.0068
896,-0.1740,0.0375,1.0186
897,-0.1185,-0.0993,1.1042
898,-0.0397,-0.1711,1.1406
899,-0.0613,-0.1435,1.0645
900,-0.0596,-0.1246,1.0327
901,0.0296,-0.1671,1.0353
902,0.0402,-0.1036,0.9085
903,0.0197,-0.0565,0.8865
904,-0.0771,-0.0742,0.9407
905,-0.0107,-0.2581,1.1027
906,0.0229,-0.3154,1.2078
907,-0.0925,-0.0829,1.0934
908,-0.1375,0.0140,1.0684
909,-0.0917,0.0673,1.0283
910,-0.1339,0.1257,0.9805
911,0.0098,-0.0510,0.9734
912,0.0814,-0.1362,1.0645
913,0.2383,-0.2635,1.1133
914,0.2318,-0.2603,1.1824
915,-0.0483,0.0526,1.0905
916,-0.0744,0.0529,1.0818
917,-0.0626,-0.0454,1.1873
918,-0.0786,-0.0940,1.2086
919,0.0011,-0.2906,1.2939
920,0.0455,-0.2568,1.1983
921,-0.0052,-0.2300,1.1248
922,0.0634,-0.2391,0.9329
923,0.1356,-0.1871,0.8056
924,0.3159,-0.2961,0.7247
925,0.2673,-0.1735,0.7936
926,-0.0040,0.0795,0.8628
927,-0.1373,0.1451,1.0500
928,-0.2012,0.0966,1.1631
929,-0.1191,-0.0477,1.3065
930,-0.0747,-0.1232,1.3096
931,-0.1017,-0.1318,1.2668
932,-0.1003,-0.1492,1.2402
933,-0.0829,-0.1235,1.1136
934,-0.0063,-0.1348,0.9934
935,0.0775,-0.2064,0.9221
936,0.1379,-0.1911,0.9209
937,0.0848,-0.0979,0.9133
938,-0.0576,0.0388,0.8898
939,-0.1031,0.0097,1.0047
940,-0.0889,-0.0497,1.2042
941,-0.1476,0.0108,1.1732
942,-0.1440,-0.0065,1.1479
943,-0.1176,-0.0852,1.1624
944,-0.1229,-0.0714,1.0789
945,-0.0436,-0.1503,1.0590
946,0.0461,-0.1633,0.9440
947,0.1074,-0.2057,1.0095
948,0.1456,-0.2258,1.0168
949,0.0455,-0.0728,0.9955
950,0.0588,-0.0959,0.9614
951,0.0718,-0.1341,1.0476
952,0.0263,-0.1652,1.0820
953,0.0687,-0.1755,1.0386
954,-0.0240,-0.0734,1.0510
955,0.0532,-0.2068,1.0911
956,-0.0392,-0.0542,1.1072
957,-0.1691,0.0974,0.9929
958,-0.0175,-0.1540,1.1694
959,0.1213,-0.2268,1.1551
960,0.1918,-0.2356,1.2034
961,0.1833,-0.1712,1.1628
962,0.0124,0.0268,1.0569
963,-0.0170,0.0165,1.0768
964,0.0201,-0.0732,1.0416
965,0.1252,-0.2188,1.0168
966,0.2264,-0.3785,1.0837
967,0.0777,-0.2504,1.0681
968,-0.1128,-0.0582,1.0569
969,-0.2874,0.1426,1.0618
970,-0.3392,0.1784,1.0203
971,-0.2302,0.0917,1.0499
972,-0.1379,-0.0158,1.0764
973,0.1057,-0.2623,1.1255
974,0.1375,-0.1841,1.1195
975,0.0117,0.0110,0.9102
976,-0.1050,0.0823,0.9140
977,-0.1088,0.0380,0.8625
978,0.0281,-0.2945,1.0312
979,0.1790,-0.4375,1.0538
980,0.0007,-0.2960,1.1121
981,-0.0701,-0.1708,1.1448
982,-0.3013,0.0899,1.1654
983,-0.3618,0.1921,1.0717
984,-0.1838,0.0074,1.0401
985,0.1475,-0.2706,1.0483
986,0.3918,-0.3951,1.0416
987,0.3486,-0.2563,0.9684
988,0.0990,-0.0341,0.9592
989,-0.1802,0.1686,1.0350
990,-0.2006,0.1617,1.1039
991,-0.1144,-0.0296,1.1972
992,0.0452,-0.2678,1.2235
993,0.1351,-0.4583,1.2874
994,0.1010,-0.3320,1.1841
995,-0.0954,-0.0413,1.0200
996,-0.0917,0.0023,0.9382
997,-0.0030,-0.1050,0.9728
998,0.1092,-0.2212,1.0154
999,0.1855,-0.1851,0.9831
Rate 1614, overflows 0
