Sample,X,Y,Z
464,-0.1373,-0.0334,1.1435
465,-0.2660,0.1551,1.0718
466,-0.2018,0.1553,0.9771
467,-0.1212,0.0521,1.0029
468,0.1498,-0.2041,0.9897
469,0.2955,-0.3723,1.0730
470,0.2186,-0.2510,1.0053
471,-0.0392,-0.0048,1.0308
472,-0.2104,0.1260,1.0396
473,-0.2509,0.0319,1.1001
474,-0.1926,-0.0991,1.1924
475,-0.0198,-0.2610,1.1697
476,0.1299,-0.4042,1.1735
477,0.0703,-0.2320,1.0850
478,-0.1486,0.0488,0.9771
479,-0.1273,0.0048,0.9280
480,-0.0006,-0.0504,0.9841
481,0.0436,-0.0599,0.9678
482,0.1804,-0.2087,0.9891
483,0.1213,-0.2432,1.0684
484,0.0495,-0.2120,1.0955
485,-0.0353,-0.1280,1.1923
486,-0.2114,0.0248,1.1382
487,-0.1569,-0.0439,1.1677
488,-0.1251,-0.1492,1.1967
489,0.0712,-0.2556,1.0823
490,0.1375,-0.3232,0.9999
491,0.2253,-0.2584,0.9329
492,0.1514,-0.2100,1.0110
493,0.0981,-0.0012,0.9460
494,-0.0401,0.1501,0.9302
495,-0.0285,0.0974,1.0117
496,0.0077,0.0211,1.0590
497,0.1075,-0.0878,1.0726
498,0.1254,-0.1688,1.2073
499,0.0886,-0.1621,1.2238
500,-0.0497,0.0687,1.2125
501,-0.1636,0.1606,1.1035
502,-0.1340,0.0944,1.0621
503,-0.1266,-0.0480,1.0478
504,0.1365,-0.3782,1.1002
505,0.2156,-0.4293,1.1069
506,0.1424,-0.2599,1.0582
507,-0.0219,-0.0908,1.0364
508,-0.1602,0.0268,0.9925
509,-0.1969,0.0465,0.9008
510,-0.0235,-0.1626,0.9639
511,0.1423,-0.3427,1.0204
512,0.1441,-0.3799,1.1594
513,0.0131,-0.1342,1.1379
514,-0.2640,0.1491,1.1083
515,-0.4059,0.2178,1.1064
516,-0.2877,0.1644,1.0452
517,-0.1544,0.0043,1.0775
518,0.2222,-0.3302,1.0992
519,0.1907,-0.3204,1.1664
520,0.0963,-0.0770,0.9186
521,-0.1445,0.1416,0.7995
522,-0.1287,-0.0231,0.8141
523,0.0438,-0.3228,1.0226
524,0.0888,-0.2925,1.0547
525,0.0161,-0.2505,1.1055
526,-0.0947,-0.1939,1.2354
527,-0.2363,-0.0344,1.1828
528,-0.1306,-0.0767,1.1575
529,0.0765,-0.1807,1.0992
530,0.2153,-0.2623,1.2277
531,0.2268,-0.1380,1.0709
532,0.0611,0.1011,1.0084
533,0.0458,0.0696,0.9349
534,0.1921,-0.1181,1.0158
535,0.2916,-0.2322,1.0440
536,0.2036,-0.1717,1.1387
537,-0.0563,0.0711,1.1470
538,-0.2592,0.2112,1.1000
539,-0.2085,0.0458,1.1324
540,-0.1602,0.0268,0.9925
541,-0.0561,-0.1556,1.1727
542,0.0883,-0.3124,1.1169
543,0.1570,-0.3055,1.0129
544,-0.0928,-0.1183,1.0226
545,-0.1472,-0.0511,0.9910
546,-0.1068,-0.0864,0.9641
547,0.0590,-0.1728,0.9001
548,0.1108,-0.2344,0.9382
549,0.0325,-0.1547,0.9753
550,-0.2027,-0.0297,1.0586
551,-0.2296,-0.0378,1.0892
552,-0.1930,-0.1232,1.2347
553,-0.0072,-0.1455,1.2234
554,-0.0285,0.0338,1.1061
555,-0.1452,0.1537,1.0026
556,-0.2294,0.2090,0.9238
557,-0.1127,-0.0134,1.0516
558,0.2314,-0.3283,1.1585
559,0.2054,-0.2524,1.1373
560,0.0033,-0.0181,1.1004
561,-0.1029,-0.0436,1.0779
562,-0.2241,0.1813,0.9490
563,-0.2072,0.0355,0.9338
564,0.0136,-0.2940,1.0117
565,0.0464,-0.4038,1.2018
566,0.1343,-0.4905,1.2200
567,0.0990,-0.3554,1.1306
568,-0.1218,-0.0341,1.0019
569,-0.0461,-0.0338,0.8652
570,0.1884,-0.1978,0.9411
571,0.2592,-0.1741,0.9112
572,0.2630,-0.2501,1.0284
573,0.2254,-0.2371,1.1381
574,0.1218,-0.0190,1.1677
575,0.0222,0.0590,1.1740
576,-0.0917,0.1404,1.1582
577,-0.1574,0.1719,1.1157
578,-0.1081,0.0651,1.1653
579,0.0964,-0.1896,1.1038
580,0.2017,-0.2704,1.1592
581,0.1240,-0.1458,1.1396
582,-0.1502,0.1172,1.0654
583,-0.4431,0.2784,0.9861
584,-0.3364,0.0254,0.9609
585,-0.0608,-0.2880,1.0612
586,0.3297,-0.6172,1.0378
587,0.1912,-0.4278,1.1238
588,-0.0602,-0.0370,0.8926
589,-0.3667,0.3491,0.8936
590,-0.3472,0.2817,0.8809
591,-0.0380,-0.1631,1.0664
592,0.2513,-0.4389,1.1205
593,0.3273,-0.5171,1.2397
594,0.0479,-0.2184,1.2036
595,-0.3572,0.2068,1.0908
596,-0.4363,0.2331,1.0211
597,-0.1813,-0.0214,1.0717
598,0.1456,-0.3677,1.0765
599,0.2642,-0.4393,1.0506
600,0.2045,-0.3618,0.9604
601,0.0256,-0.1055,0.9206
602,-0.1377,0.1241,0.8384
603,-0.0737,-0.0214,1.0134
604,-0.0014,-0.1340,1.1443
605,0.0286,-0.2080,1.2440
606,0.0698,-0.1854,1.1960
607,0.0439,-0.1334,1.1827
608,0.1202,-0.1653,1.1699
609,0.1201,-0.0946,1.1418
610,0.0657,0.0170,1.0358
611,0.0485,0.0297,0.9923
612,0.0368,0.0014,0.9707
613,0.1065,-0.0898,1.0280
614,0.0745,-0.0552,0.9533
615,-0.0392,-0.0239,1.0228
616,-0.0559,-0.0652,1.0587
617,-0.1500,-0.0302,1.1890
618,-0.1130,-0.0897,1.1238
619,-0.1286,-0.0385,1.0905
620,-0.1207,-0.0543,0.9957
621,0.0878,-0.3337,1.0556
622,0.1659,-0.3387,1.0579
623,0.1968,-0.3448,1.0211
624,0.1948,-0.2951,1.0869
625,-0.0623,0.0785,1.0400
626,-0.1329,0.1161,1.0033
627,-0.1647,0.1044,1.0708
628,-0.1074,-0.1216,1.1129
629,0.0765,-0.2719,1.1675
630,-0.0115,-0.1678,1.1292
631,-0.1086,-0.0555,1.0953
632,-0.3143,0.1589,1.0287
633,-0.3301,0.1607,0.9407
634,-0.1023,-0.0306,0.9398
635,0.1138,-0.2724,0.9966
636,0.3492,-0.5014,1.0529
637,0.2880,-0.3887,1.0760
638,0.0261,-0.0434,1.0145
639,-0.1572,0.1262,1.0181
640,-0.1969,0.0651,1.0914
641,-0.0942,-0.0740,1.1507
642,0.0605,-0.2806,1.1570
643,0.0995,-0.3258,1.1096
644,0.0790,-0.2933,1.1331
645,-0.0638,-0.0972,1.0568
646,-0.0851,-0.0755,1.0490
647,0.0331,-0.1089,0.9979
648,0.0486,-0.1096,1.0359
649,0.2416,-0.2419,1.0269
650,0.1315,-0.0923,1.0680
651,0.0539,0.0012,1.0278
652,0.0034,0.0241,1.1536
653,-0.1569,0.2014,1.1075
654,-0.1245,0.0730,1.1353
655,0.0034,-0.0931,1.0972
656,0.0283,-0.1620,1.1481
657,0.0635,-0.2283,1.0974
658,-0.1564,0.0082,0.9521
659,-0.1946,-0.0302,0.9792
660,-0.0316,-0.2038,1.0095
661,-0.0099,-0.1946,1.0426
